#Exudyn explicit time integration (VelocityVerlet) solver solution file
#simulation started=2025-12-15,20:57:46
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [18,0,0,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [18,18,18,0,0,0,0]
#total columns exported  (excl. time) = 54
#number of time steps (planned) = 40000
#Exudyn version = 1.10.0; Python3.11.11; Windows AVX2 FLOAT64
#
0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.618586714e-29,-6.511471954e-14,30.42141999,8.175265984e-15,1.088290207e-15,3.551863004e-13,1.887619197e-11,1.774211598e-11,4.945865703e-12,-1.847673232e-11,-2.378791571e-13,-2.378791571e-13,1.419698513e-11,2.357025767e-13,2.367908669e-13,2.367908669e-13,1.974255779e-10,-2.367908669e-13
0.01,-8.712429996e-07,1.682022964e-08,0.5908821568,2.338662123e-07,1.918414106e-06,-8.476046464e-06,-1.052417459e-05,1.007502809e-05,-6.590782274e-06,8.749776067e-06,-0.0001207028374,-0.0001209529231,0.0002128606556,0.000134679064,-9.845659361e-05,-9.865902802e-05,6.833147593e-05,0.0001065705154,-0.0001740229289,2.958698844e-06,0.1321158335,-1.977446688e-06,4.455870231e-05,-0.001726501571,-0.001188452013,0.001184886778,-0.001189743405,0.001187914067,-0.001081504039,-0.001112559753,0.00177002567,0.001267110289,-0.003148737256,-0.003172978837,-0.003376700353,0.003140317812,-5.159806231,6.170399115e-05,2.978102256,-0.05163318224,-0.001358142677,11.29560458,19.3738532,-19.27109517,19.37006879,-19.27175745,7.85968865,7.899426628,22.41601969,-44.66875027,15370.58509,15389.79343,15339.40053,-15318.89798
0.02,-2.747197226e-06,4.717863524e-08,0.592230099,2.026659732e-07,1.842257383e-06,-2.495160343e-05,-2.153645398e-05,2.106705048e-05,-1.766233241e-05,1.977081715e-05,-0.000119488023,-0.0001199492027,0.0002107112927,0.0001336307413,-8.1100724e-05,-8.134613716e-05,7.919265002e-05,8.896501405e-05,-0.0001935427276,3.094010266e-06,0.1295283975,-3.36425475e-06,-2.787365668e-05,-0.001517053362,-0.0009966748832,0.000994833379,-0.001004389727,0.0009976845276,0.0005507344943,0.0005366517603,-0.0009764882484,-0.0006050548829,-0.0001606416624,-0.0001674404942,-0.0009967005732,0.0001199745191,-3.137240322,6.72547665e-05,-2.020286874,-0.03037893811,0.01118752636,6.902753823,11.79287026,-11.73218271,11.79722309,-11.73306577,4.822250401,4.829857015,14.52581943,-27.16097221,9381.758447,9384.560331,9362.903031,-9341.501355
0.03,-4.715668432e-06,7.850212755e-08,0.5934096316,1.703681954e-07,1.556451151e-06,-3.860225361e-05,-3.036467962e-05,2.987346997e-05,-2.65700415e-05,2.860568747e-05,-0.0001134749803,-0.0001140526305,0.000199971989,0.0001269220515,-7.67404459e-05,-7.703570635e-05,7.502725423e-05,8.419922219e-05,-0.0001994542519,3.163570372e-06,0.1057248212,-3.06095579e-06,-2.720220152e-05,-0.001217336274,-0.0007737888042,0.0007712390445,-0.0007817790043,0.0007740803788,0.0006111049622,0.0006006808575,-0.00109552368,-0.0006850768505,0.0003726389776,0.0003675499905,-0.0004649550822,-0.0004127730333,-2.965763867,9.789452e-05,-2.460115445,-0.02725445351,0.01175718625,6.524912582,11.14424641,-11.08977893,11.14928797,-11.09065234,4.132045439,4.136225086,13.37642999,-25.24076173,8879.557255,8881.114167,8861.747951,-8840.424472
0.04,-6.732399547e-06,1.103232463e-07,0.5943490899,1.415629184e-07,1.310329008e-06,-4.942359724e-05,-3.711910172e-05,3.659897189e-05,-3.340327869e-05,3.535954279e-05,-0.0001075670606,-0.0001082482546,0.0001893988712,0.000120302256,-7.503669606e-05,-7.53828243e-05,6.87413461e-05,8.21023337e-05,-0.000204003526,3.194971343e-06,0.0828048304,-2.703591039e-06,-2.199421712e-05,-0.000953647291,-0.0005821406628,0.0005789316655,-0.000589891628,0.0005817592683,0.0005657013664,0.0005552007733,-0.00101076177,-0.0006342443041,0.0004186923922,0.0004134760248,-0.0003401252914,-0.0004548554756,-3.12604268,0.0001356881677,-2.08688202,-0.02725873511,0.01247854643,6.871841031,11.73989233,-11.68543092,11.74456558,-11.68619625,3.675285058,3.678921012,13.42689038,-25.92374171,9360.339558,9361.848375,9341.547473,-9318.938853
0.05,-8.793882514e-06,1.422957914e-07,0.5950802879,1.161758027e-07,1.114318182e-06,-5.781780619e-05,-4.212213635e-05,4.156729441e-05,-3.848241325e-05,4.035603124e-05,-0.0001021724455,-0.0001029615367,0.0001797861473,0.0001142660173,-7.38119904e-05,-7.42121295e-05,6.277813749e-05,8.052246718e-05,-0.0002084896647,3.194709534e-06,0.06416539425,-2.381028617e-06,-1.737147955e-05,-0.0007313944029,-0.0004228365039,0.0004191307079,-0.0004303090796,0.0004219351321,0.0005136960142,0.0005026211192,-0.0009132907393,-0.0005748878907,0.0003774503191,0.0003719402804,-0.0003044427953,-0.0004099185405,-3.311872184,0.0001709519425,-1.65018701,-0.02746703566,0.01315910883,7.274983641,12.43176637,-12.37690569,12.43605403,-12.37757298,3.262184505,3.265656784,13.59119145,-26.83332608,9915.759842,9917.336651,9895.827385,-9871.851497
0.06,-1.090071628e-05,1.74126864e-07,0.5956459483,9.380614498e-08,9.595844861e-07,-6.417836601e-05,-4.567571453e-05,4.508197931e-05,-4.210944635e-05,4.389861825e-05,-9.726272773e-05,-9.816481876e-05,0.0001710816368,0.0001087827442,-7.262690154e-05,-7.308348997e-05,5.74788296e-05,7.901779229e-05,-0.0002130432017,3.167354893e-06,0.04958028573,-2.09932353e-06,-1.372987216e-05,-0.0005460733806,-0.0002915853008,0.0002875360206,-0.0002988099325,0.0002903113411,0.0004693150304,0.0004578309313,-0.0008302009998,-0.0005241561674,0.000328975417,0.000323269469,-0.0002891923235,-0.0003584052257,-3.468786116,0.0002005882379,-1.282119169,-0.02742491255,0.01366387036,7.615314481,13.01572249,-12.96096015,13.01970826,-12.96155554,2.894682924,2.89802443,13.71000756,-27.58270805,10384.45445,10386.0842,10363.55727,-10338.42182
0.07,-1.305343473e-05,2.055650157e-07,0.5960828352,7.406840844e-08,8.369311983e-07,-6.884753619e-05,-4.803784751e-05,4.740245828e-05,-4.454272486e-05,4.624668922e-05,-9.275588583e-05,-9.377381885e-05,0.0001631304357,0.0001037587246,-7.140675112e-05,-7.192098456e-05,5.278830632e-05,7.750762564e-05,-0.0002176248139,3.116706861e-06,0.03828106661,-1.853382156e-06,-1.092338908e-05,-0.0003923332613,-0.0001839850747,0.0001797228047,-0.0001909947106,0.0001824654885,0.0004329464478,0.000421301905,-0.0007622520072,-0.0004826029785,0.0002873961212,0.0002816171499,-0.0002791271799,-0.000314350888,-3.593005418,0.0002240793934,-0.9915447207,-0.02713111316,0.01399241731,7.884529374,13.47758419,-13.42342015,13.48132852,-13.42396584,2.580980952,2.584183012,13.78115217,-28.15303736,10755.42661,10757.08114,10733.7639,-10707.69295
0.08,-1.525202741e-05,2.363942248e-07,0.5964201158,5.663494796e-08,7.389548826e-07,-7.211673848e-05,-4.942573153e-05,4.874712157e-05,-4.599973913e-05,4.761860696e-05,-8.857971654e-05,-8.97139738e-05,0.0001557958175,9.911130959e-05,-7.015123564e-05,-7.072318657e-05,4.859943227e-05,7.598636964e-05,-0.000222182706,3.046079675e-06,0.02955078817,-1.637369304e-06,-8.765804683e-06,-0.0002654062568,-9.626497731e-05,9.189864583e-05,-0.0001030852322,9.460663001e-05,0.0004029483371,0.0003913599688,-0.0007063821599,-0.0004483667383,0.0002536979617,0.0002479502055,-0.0002706191587,-0.0002786094518,-3.689703707,0.0002417946859,-0.7658993249,-0.02664840248,0.01417426646,8.093891204,13.83670739,-13.78351657,13.84024814,-13.78402952,2.321003159,2.324060993,13.8207754,-28.58106914,11044.19546,11045.85138,11021.93521,-10995.11778
0.09,-1.749601597e-05,2.664297071e-07,0.5966804685,4.123239844e-08,6.599678451e-07,-7.423331516e-05,-5.002205865e-05,4.929965518e-05,-4.66634012e-05,4.819804185e-05,-8.46785631e-05,-8.592770009e-05,0.0001489720091,9.477673035e-05,-6.887317152e-05,-6.95020194e-05,4.481706071e-05,7.446271582e-05,-0.0002266765684,2.958420884e-06,0.02281023586,-1.446325866e-06,-7.103135321e-06,-0.000161234435,-2.527663201e-05,2.089672609e-05,-3.192616846e-05,2.356889329e-05,0.0003777620213,0.0003663985845,-0.000659678357,-0.0004196662194,0.0002265919567,0.0002209561927,-0.0002626738211,-0.0002497856761,-3.764613329,0.0002544030159,-0.5914382678,-0.02603439456,0.01424069597,8.255891066,14.11453387,-14.06257649,14.11789582,-14.06306962,2.109782717,2.112698467,13.84167436,-28.90266801,11267.89759,11269.53777,11245.1731,-11217.76027
